Sample ID,Sample Date,Beach Name,Sample Location,Enterococci Results,Units or Notes
090517MA17,09/05/2017,SEAGATE BEACH - 38TH STREET,Left,4.0,MPN/100 ml
062116JL20,06/21/2016,LOCUST POINT YACHT CLUB,Center,8.0,MPN/100 ml
061917MA03,06/19/2017,GERRITSEN/KIDDIE BEACH,Right,16.0,MPN/100 ml
072517KB08,07/25/2017,ORCHARD BEACH,Center,32.0,MPN/100 ml
050217JA19,05/02/2017,LOCUST POINT YACHT CLUB,Left,4.0,MPN/100 ml
072616JL01,07/26/2016,SI YMCA OF GREATER NEW YORK,Left,36.0,MPN/100 ml
070617HL08,07/06/2017,ORCHARD BEACH,Center,4.0,MPN/100 ml
070516MC12,07/05/2016,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,4.0,MPN/100 ml
071816MC01,07/18/2016,GERRITSEN/KIDDIE BEACH,Left,4.0,MPN/100 ml
052416JL12,05/24/2016,DANISH AMERICAN BEACH CLUB,Right,56.0,MPN/100 ml
051616CP11,05/16/2016,CEDAR GROVE,Right,12.0,MPN/100 ml
060616GR05,06/06/2016,MANHATTAN BEACH,Center,48.0,MPN/100 ml
082217MA04,08/22/2017,WHITE CROSS FISHING CLUB,Left,16.0,MPN/100 ml
082917MA12,08/29/2017,DANISH AMERICAN BEACH CLUB,Right,4.0,MPN/100 ml
052217JA01,05/22/2017,CONEY ISLAND WEST 16TH - WEST 27TH,Center,,Result below detection limit
083016JL14,08/30/2016,MANHEM BEACH CLUB,Left,4.0,MPN/100 ml
072616JL04,07/26/2016,WOLFE'S POND PARK,Left,4.0,MPN/100 ml
081616JL14,08/16/2016,MANHEM BEACH CLUB,Center,76.0,MPN/100 ml
050117MA11,05/01/2017,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,16.0,MPN/100 ml
082316HL02,08/23/2016,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,4.0,MPN/100 ml
082916JL01,08/29/2016,SI YMCA OF GREATER NEW YORK,Left,40.0,MPN/100 ml
060716JL04,06/07/2016,WHITE CROSS FISHING CLUB,Left,4.0,MPN/100 ml
071117JL04,07/11/2017,WHITE CROSS FISHING CLUB,Left,,Result below detection limit
072616MC06,07/26/2016,MANHATTAN BEACH,Right,110.0,MPN/100 ml
070617MC05,07/06/2017,ROCKAWAY BEACH 80TH - 95TH,Center,,Result below detection limit
051016AO06,05/10/2016,DOUGLASTON HOMEOWNERS ASSOCIATION,Right,8.0,MPN/100 ml
082216JL05,08/22/2016,WOLFE'S POND PARK,Center,,Result below detection limit
070616MC05,07/06/2016,ROCKAWAY BEACH 80TH - 95TH,Center,,Result below detection limit
052416AO03,05/24/2016,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Right,48.0,MPN/100 ml
080817KB15,08/08/2017,MORRIS YACHT AND BEACH CLUB,Right,20.0,MPN/100 ml
060617JA20,06/06/2017,LOCUST POINT YACHT CLUB,Left,180.0,MPN/100 ml
082217KB01,08/22/2017,DOUGLASTON HOMEOWNERS ASSOCIATION,Left,240.0,MPN/100 ml
082316JL09,08/23/2016,AMERICAN TURNERS,Right,8.0,MPN/100 ml
072517KB07,07/25/2017,ORCHARD BEACH,Left,8.0,MPN/100 ml
050317MC09,05/03/2017,BREEZY POINT - REID AVE.,Center,,Result below detection limit
051616GR10,05/16/2016,CONEY ISLAND BR. 15TH - 6TH,Center,,Result below detection limit
050916GR07,05/09/2016,KINGSBOROUGH COMMUNITY COLLEGE,Left,12.0,MPN/100 ml
072616JL09,07/26/2016,CEDAR GROVE,Right,36.0,MPN/100 ml
052316CP15,05/23/2016,SOUTH BEACH,Left,,Result below detection limit
053116CP08,05/31/2016,WOLFE'S POND PARK,Right,,Result below detection limit
062816JL18,06/28/2016,SCHUYLER HILL CIVIC ASSOCIATION,Right,12.0,MPN/100 ml
081517JA08,08/15/2017,AMERICAN TURNERS,Center,4.0,MPN/100 ml
092016CP02,09/20/2016,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,130.0,MPN/100 ml
062016GR05,06/20/2016,MANHATTAN BEACH,Center,20.0,MPN/100 ml
080116KB13,08/01/2016,SOUTH BEACH,Left,300.0,MPN/100 ml
082217MA17,08/22/2017,SCHUYLER HILL CIVIC ASSOCIATION,Center,,Result below detection limit
071017JL15,07/10/2017,SOUTH BEACH,Left,4.0,MPN/100 ml
082217KB09,08/22/2017,ORCHARD BEACH,Right,4.0,MPN/100 ml
080817JA04,08/08/2017,WHITE CROSS FISHING CLUB,Left,300.0,MPN/100 ml
062816JL09,06/28/2016,AMERICAN TURNERS,Right,8.0,MPN/100 ml
080116IM17,08/01/2016,SEAGATE BEACH - 38TH STREET,Left,8.0,MPN/100 ml
082817JA07,08/28/2017,WOLFE'S POND PARK,Center,16.0,MPN/100 ml
071916IM21,07/19/2016,LOCUST POINT YACHT CLUB,Right,,Result below detection limit
060717MC05,06/07/2017,ROCKAWAY BEACH 80TH - 95TH,Center,,Result below detection limit
070616MC03,07/06/2016,ROCKAWAY BEACH 23RD - 59TH,Center,4.0,MPN/100 ml
060617MA08,06/06/2017,ORCHARD BEACH,Center,44.0,MPN/100 ml
050317MC10,05/03/2017,BREEZY POINT - 219TH STREET,Center,,Result below detection limit
080216HL07,08/02/2016,MORRIS YACHT AND BEACH CLUB,Left,8.0,MPN/100 ml
062617JA11,06/26/2017,CEDAR GROVE,Right,8.0,MPN/100 ml
080416HL01,08/04/2016,ORCHARD BEACH,Left,,Result below detection limit
050817JA16,05/08/2017,SOUTH BEACH,Center,8.0,MPN/100 ml
052317JA12,05/23/2017,DANISH AMERICAN BEACH CLUB,Right,32.0,MPN/100 ml
080416HL02,08/04/2016,ORCHARD BEACH,Center,,Result below detection limit
042417MC08,04/24/2017,KINGSBOROUGH COMMUNITY COLLEGE,Center,48.0,MPN/100 ml
062117MC08,06/21/2017,ROCKAWAY BEACH 126TH - 149TH,Center,,Result below detection limit
082817JA01,08/28/2017,CONEY ISLAND WEST 16TH - WEST 27TH,Center,8.0,MPN/100 ml
082217MA14,08/22/2017,MANHEM BEACH CLUB,Center,12.0,MPN/100 ml
080116IM09,08/01/2016,KINGSBOROUGH COMMUNITY COLLEGE,Right,36.0,MPN/100 ml
051616GR07,05/16/2016,KINGSBOROUGH COMMUNITY COLLEGE,Left,4.0,MPN/100 ml
060116HL14,06/01/2016,WEST FORDHAM STREET ASSOCIATION,Center,32.0,MPN/100 ml
082216JL15,08/22/2016,SOUTH BEACH,Center,,Result below detection limit
062716CP03,06/27/2016,SI YMCA OF GREATER NEW YORK,Left,,Result below detection limit
071817JL15,07/18/2017,MANHEM BEACH CLUB,Right,4.0,MPN/100 ml
052317MA04,05/23/2017,DOUGLASTON HOMEOWNERS ASSOCIATION,Left,110.0,MPN/100 ml
052317JA02,05/23/2017,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,150.0,MPN/100 ml
082917KB14,08/29/2017,MORRIS YACHT AND BEACH CLUB,Center,8.0,MPN/100 ml
071816JL15,07/18/2016,SOUTH BEACH,Left,,Result below detection limit
081716MC06,08/17/2016,ROCKAWAY BEACH 95TH - 116TH,Center,12.0,MPN/100 ml
062017JA02,06/20/2017,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,36.0,MPN/100 ml
051517JA08,05/15/2017,WOLFE'S POND PARK,Right,,Result below detection limit
062617MC08,06/26/2017,KINGSBOROUGH COMMUNITY COLLEGE,Center,8.0,MPN/100 ml
062716CP07,06/27/2016,WOLFE'S POND PARK,Center,,Result below detection limit
050817MA03,05/08/2017,GERRITSEN/KIDDIE BEACH,Right,,Result below detection limit
053117JA17,05/31/2017,SCHUYLER HILL CIVIC ASSOCIATION,Center,24.0,MPN/100 ml
050117MA10,05/01/2017,CONEY ISLAND BR. 15TH - 6TH,Center,16.0,MPN/100 ml
061217MA06,06/12/2017,MANHATTAN BEACH,Right,,Result below detection limit
080717KB14,08/07/2017,SOUTH BEACH,Center,4.0,MPN/100 ml
080117IM03,08/01/2017,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Right,400.0,MPN/100 ml
053017JA02,05/30/2017,CONEY ISLAND WEST 28TH - WEST 37TH,Center,32.0,MPN/100 ml
082917MA09,08/29/2017,AMERICAN TURNERS,Right,24.0,MPN/100 ml
071817HL12,07/18/2017,MORRIS YACHT AND BEACH CLUB,Right,80.0,MPN/100 ml
080817JA20,08/08/2017,LOCUST POINT YACHT CLUB,Center,12.0,MPN/100 ml
051016AO03,05/10/2016,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Right,4.0,MPN/100 ml
082117KB02,08/21/2017,SI YMCA OF GREATER NEW YORK,Center,92.0,MPN/100 ml
060116IM01,06/01/2016,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,4.0,MPN/100 ml
082216MC06,08/22/2016,MANHATTAN BEACH,Right,40.0,MPN/100 ml
082817MA11,08/28/2017,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,4.0,MPN/100 ml
082217MA19,08/22/2017,LOCUST POINT YACHT CLUB,Left,8.0,MPN/100 ml
061317MA08,06/13/2017,ORCHARD BEACH,Center,4.0,MPN/100 ml
081417JA04,08/14/2017,MANHATTAN BEACH,Left,36.0,MPN/100 ml
053017JA09,05/30/2017,CEDAR GROVE,Left,28.0,MPN/100 ml
081616JL21,08/16/2016,LOCUST POINT YACHT CLUB,Center,8.0,MPN/100 ml
051617MA16,05/16/2017,WEST FORDHAM STREET ASSOCIATION,Center,,Result below detection limit
082917MA06,08/29/2017,WHITE CROSS FISHING CLUB,Right,28.0,MPN/100 ml
071017JL05,07/10/2017,SI YMCA OF GREATER NEW YORK,Right,20.0,MPN/100 ml
050217MA01,05/02/2017,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Left,,Result below detection limit
082916MC18,08/29/2016,SEAGATE BEACH - 38TH STREET,Center,4.0,MPN/100 ml
051617JA20,05/16/2017,LOCUST POINT YACHT CLUB,Center,8.0,MPN/100 ml
050916GR09,05/09/2016,KINGSBOROUGH COMMUNITY COLLEGE,Right,8.0,MPN/100 ml
081517KB13,08/15/2017,MORRIS YACHT AND BEACH CLUB,Left,24.0,MPN/100 ml
070516MC09,07/05/2016,KINGSBOROUGH COMMUNITY COLLEGE,Right,48.0,MPN/100 ml
052317MA13,05/23/2017,WEST FORDHAM STREET ASSOCIATION,Left,92.0,MPN/100 ml
090517JA06,09/05/2017,WOLFE'S POND PARK,Left,12.0,MPN/100 ml
082316HL15,08/23/2016,WEST FORDHAM STREET ASSOCIATION,Center,4.0,MPN/100 ml
062617JA05,06/26/2017,SI YMCA OF GREATER NEW YORK,Right,20.0,MPN/100 ml
060517MA02,06/05/2017,GERRITSEN/KIDDIE BEACH,Center,100.0,MPN/100 ml
052416AO06,05/24/2016,DOUGLASTON HOMEOWNERS ASSOCIATION,Right,720.0,MPN/100 ml
082817MA17,08/28/2017,SEAGATE BEACH - 38TH STREET,Left,,Result below detection limit
060616GR19,06/06/2016,SEAGATE BEACH - 38TH STREET,Right,20.0,MPN/100 ml
061416JL16,06/14/2016,SCHUYLER HILL CIVIC ASSOCIATION,Left,4.0,MPN/100 ml
061316CP06,06/13/2016,WOLFE'S POND PARK,Left,,Result below detection limit
050917MA02,05/09/2017,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,20.0,MPN/100 ml
072517NG21,07/25/2017,LOCUST POINT YACHT CLUB,Right,16.0,MPN/100 ml
071916IM18,07/19/2016,SCHUYLER HILL CIVIC ASSOCIATION,Right,,Result below detection limit
062017JA17,06/20/2017,SCHUYLER HILL CIVIC ASSOCIATION,Left,210.0,MPN/100 ml
082917KB11,08/29/2017,WEST FORDHAM STREET ASSOCIATION,Center,4.0,MPN/100 ml
081517JA18,08/15/2017,SCHUYLER HILL CIVIC ASSOCIATION,Right,380.0,MPN/100 ml
082817JA16,08/28/2017,SOUTH BEACH,Center,4.0,MPN/100 ml
061416JL04,06/14/2016,WHITE CROSS FISHING CLUB,Left,12.0,MPN/100 ml
062717HL01,06/27/2017,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Left,28.0,MPN/100 ml
082316JL18,08/23/2016,SCHUYLER HILL CIVIC ASSOCIATION,Right,4.0,MPN/100 ml
090816MC08,09/08/2016,CONEY ISLAND WEST 16TH - WEST 27TH,Center,4.0,MPN/100 ml
070517JL08,07/05/2017,WOLFE'S POND PARK,Center,,Result below detection limit
080916HL10,08/09/2016,MORRIS YACHT AND BEACH CLUB,Left,,Result below detection limit
080816MC06,08/08/2016,MANHATTAN BEACH,Right,120.0,MPN/100 ml
081516MC08,08/15/2016,KINGSBOROUGH COMMUNITY COLLEGE,Center,12.0,MPN/100 ml
053116GR16,05/31/2016,SEAGATE BEACH - 42ND STREET,Right,4.0,MPN/100 ml
062016CP07,06/20/2016,WOLFE'S POND PARK,Center,8.0,MPN/100 ml
080717KB08,08/07/2017,CEDAR GROVE,Center,44.0,MPN/100 ml
060716JL18,06/07/2016,SCHUYLER HILL CIVIC ASSOCIATION,Right,36.0,MPN/100 ml
061317MA12,06/13/2017,MORRIS YACHT AND BEACH CLUB,Right,,Result below detection limit
052317JA14,05/23/2017,MANHEM BEACH CLUB,Center,56.0,MPN/100 ml
062617JA17,06/26/2017,SOUTH BEACH,Right,4.0,MPN/100 ml
050917JA01,05/09/2017,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,190.0,MPN/100 ml
080816JL12,08/08/2016,MIDLAND BEACH,Right,,Result below detection limit
060816MC08,06/08/2016,ROCKAWAY BEACH 126TH - 149TH,Center,,Result below detection limit
081417KB03,08/14/2017,SI YMCA OF GREATER NEW YORK,Right,4.0,MPN/100 ml
080916HL02,08/09/2016,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,,Result below detection limit
072616MC08,07/26/2016,KINGSBOROUGH COMMUNITY COLLEGE,Center,92.0,MPN/100 ml
062016CP10,06/20/2016,CEDAR GROVE,Center,8.0,MPN/100 ml
061217JA03,06/12/2017,SI YMCA OF GREATER NEW YORK,Left,92.0,MPN/100 ml
082916MC12,08/29/2016,CONEY ISLAND OCEAN PKWY - WEST 8TH,Center,4.0,MPN/100 ml
060116HL13,06/01/2016,WEST FORDHAM STREET ASSOCIATION,Left,36.0,MPN/100 ml
061317MA11,06/13/2017,MORRIS YACHT AND BEACH CLUB,Center,,Result below detection limit
071717MC09,07/17/2017,KINGSBOROUGH COMMUNITY COLLEGE,Right,,Result below detection limit
080116KB07,08/01/2016,CEDAR GROVE,Left,140.0,MPN/100 ml
073117TM14,07/31/2017,SEAGATE BEACH - 42ND STREET,Left,4.0,MPN/100 ml
051517JA05,05/15/2017,SI YMCA OF GREATER NEW YORK,Right,64.0,MPN/100 ml
081616HL06,08/16/2016,DOUGLASTON HOMEOWNERS ASSOCIATION,Right,8.0,MPN/100 ml
052316GR15,05/23/2016,SEAGATE BEACH - 42ND STREET,Center,8.0,MPN/100 ml
052317JA18,05/23/2017,SCHUYLER HILL CIVIC ASSOCIATION,Right,12.0,MPN/100 ml
052217MA18,05/22/2017,SEAGATE BEACH - 38TH STREET,Center,,Result below detection limit
082117KB09,08/21/2017,CEDAR GROVE,Right,16.0,MPN/100 ml
062717JA05,06/27/2017,WHITE CROSS FISHING CLUB,Center,200.0,MPN/100 ml
071116MC08,07/11/2016,KINGSBOROUGH COMMUNITY COLLEGE,Center,,Result below detection limit
071216AO03,07/12/2016,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Right,12.0,MPN/100 ml
061317JA21,06/13/2017,LOCUST POINT YACHT CLUB,Right,,Result below detection limit
061217MA03,06/12/2017,GERRITSEN/KIDDIE BEACH,Right,12.0,MPN/100 ml
053017JA08,05/30/2017,WOLFE'S POND PARK,Right,20.0,MPN/100 ml
082817JA12,08/28/2017,MIDLAND BEACH,Left,8.0,MPN/100 ml
052317JA07,05/23/2017,AMERICAN TURNERS,Left,210.0,MPN/100 ml
070516JL08,07/05/2016,WOLFE'S POND PARK,Right,4.0,MPN/100 ml
062017JA11,06/20/2017,DANISH AMERICAN BEACH CLUB,Center,72.0,MPN/100 ml
092016CP05,09/20/2016,WEST FORDHAM STREET ASSOCIATION,Center,8.0,MPN/100 ml
082817MA07,08/28/2017,KINGSBOROUGH COMMUNITY COLLEGE,Left,740.0,MPN/100 ml
080916IM09,08/09/2016,AMERICAN TURNERS,Right,4.0,MPN/100 ml
053017MA17,05/30/2017,SEAGATE BEACH - 38TH STREET,Left,16.0,MPN/100 ml
051716JL01,05/17/2016,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,4.0,MPN/100 ml
061416AO08,06/14/2016,ORCHARD BEACH,Center,,Result below detection limit
080916IM10,08/09/2016,DANISH AMERICAN BEACH CLUB,Left,,Result below detection limit
060616CP08,06/06/2016,WOLFE'S POND PARK,Right,72.0,MPN/100 ml
080916HL09,08/09/2016,ORCHARD BEACH,Right,,Result below detection limit
071116JL13,07/11/2016,MIDLAND BEACH,Center,,Result below detection limit
080316IM05,08/03/2016,WOLFE'S POND PARK,Left,8.0,MPN/100 ml
090517JA16,09/05/2017,SOUTH BEACH,Center,,Result below detection limit
062116JL18,06/21/2016,SCHUYLER HILL CIVIC ASSOCIATION,Right,,Result below detection limit
061416JL13,06/14/2016,MANHEM BEACH CLUB,Left,8.0,MPN/100 ml
051116MC02,05/11/2016,ROCKAWAY BEACH 15TH - 22TH,Center,,Result below detection limit
053116GR03,05/31/2016,GERRITSEN/KIDDIE BEACH,Right,36.0,MPN/100 ml
080117KB10,08/01/2017,WEST FORDHAM STREET ASSOCIATION,Left,12.0,MPN/100 ml
080816MC07,08/08/2016,KINGSBOROUGH COMMUNITY COLLEGE,Left,16.0,MPN/100 ml
050817JA07,05/08/2017,WOLFE'S POND PARK,Center,8.0,MPN/100 ml
081616JL17,08/16/2016,SCHUYLER HILL CIVIC ASSOCIATION,Center,,Result below detection limit
060716AO08,06/07/2016,ORCHARD BEACH,Center,,Result below detection limit
081617MC07,08/16/2017,ROCKAWAY BEACH 116TH - 126TH,Center,,Result below detection limit
090617KB05,09/06/2017,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,60.0,MPN/100 ml
081417KB01,08/14/2017,SI YMCA OF GREATER NEW YORK,Left,4.0,MPN/100 ml
050917MA03,05/09/2017,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Right,8.0,MPN/100 ml
061416JL15,06/14/2016,MANHEM BEACH CLUB,Right,4.0,MPN/100 ml
053117JA01,05/31/2017,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Left,40.0,MPN/100 ml
071816JL13,07/18/2016,MIDLAND BEACH,Center,4.0,MPN/100 ml
071117JL16,07/11/2017,MANHEM BEACH CLUB,Right,4.0,MPN/100 ml
090517MA11,09/05/2017,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,,Result below detection limit
080216HL05,08/02/2016,DOUGLASTON HOMEOWNERS ASSOCIATION,Center,12.0,MPN/100 ml
051016JL20,05/10/2016,LOCUST POINT YACHT CLUB,Center,,Result below detection limit
051116MC04,05/11/2016,ROCKAWAY BEACH 59TH - 80TH,Center,,Result below detection limit
081616HL07,08/16/2016,ORCHARD BEACH,Left,4.0,MPN/100 ml
060116IM17,06/01/2016,SCHUYLER HILL CIVIC ASSOCIATION,Center,,Result below detection limit
042417JL02,04/24/2017,CONEY ISLAND WEST 28TH - WEST 37TH,Center,,Result below detection limit
082916JL11,08/29/2016,CEDAR GROVE,Right,,Result below detection limit
053117MA11,05/31/2017,MORRIS YACHT AND BEACH CLUB,Center,8.0,MPN/100 ml
071717JL08,07/17/2017,WOLFE'S POND PARK,Right,,Result below detection limit
080916IM04,08/09/2016,WHITE CROSS FISHING CLUB,Left,,Result below detection limit
071216IM10,07/12/2016,DANISH AMERICAN BEACH CLUB,Left,24.0,MPN/100 ml
072417MA15,07/24/2017,SEAGATE BEACH - 42ND STREET,Center,780.0,MPN/100 ml
070616AO11,07/06/2016,MORRIS YACHT AND BEACH CLUB,Center,8.0,MPN/100 ml
053017JA16,05/30/2017,SOUTH BEACH,Center,12.0,MPN/100 ml
080216IM04,08/02/2016,WHITE CROSS FISHING CLUB,Left,36.0,MPN/100 ml
080116IM01,08/01/2016,GERRITSEN/KIDDIE BEACH,Left,500.0,MPN/100 ml
060816MC10,06/08/2016,BREEZY POINT - 219TH STREET,Center,,Result below detection limit
061917MA04,06/19/2017,MANHATTAN BEACH,Left,28.0,MPN/100 ml
081517JA17,08/15/2017,SCHUYLER HILL CIVIC ASSOCIATION,Center,700.0,MPN/100 ml
052316GR05,05/23/2016,MANHATTAN BEACH,Center,32.0,MPN/100 ml
052316GR11,05/23/2016,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,12.0,MPN/100 ml
082216JL04,08/22/2016,WOLFE'S POND PARK,Left,,Result below detection limit
080216HL14,08/02/2016,ORCHARD BEACH,Center,180.0,MPN/100 ml
072616JL10,07/26/2016,MIDLAND BEACH,Left,,Result below detection limit
081516MC03,08/15/2016,GERRITSEN/KIDDIE BEACH,Right,4.0,MPN/100 ml
070617JL17,07/06/2017,SCHUYLER HILL CIVIC ASSOCIATION,Center,,Result below detection limit
060716JL07,06/07/2016,AMERICAN TURNERS,Left,12.0,MPN/100 ml
080717JA04,08/07/2017,MANHATTAN BEACH,Left,300.0,MPN/100 ml
071817JL19,07/18/2017,LOCUST POINT YACHT CLUB,Left,,Result below detection limit
080717JA19,08/07/2017,SEAGATE BEACH - 38TH STREET,Right,8.0,MPN/100 ml
082217MA10,08/22/2017,DANISH AMERICAN BEACH CLUB,Left,16.0,MPN/100 ml
051016AO14,05/10/2016,WEST FORDHAM STREET ASSOCIATION,Center,4.0,MPN/100 ml
072417KB08,07/24/2017,CEDAR GROVE,Center,250.0,MPN/100 ml
062116JL02,06/21/2016,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,8.0,MPN/100 ml
072616MC02,07/26/2016,GERRITSEN/KIDDIE BEACH,Center,280.0,MPN/100 ml
060717JA02,06/07/2017,CEDAR GROVE,Center,20.0,MPN/100 ml
060616CP02,06/06/2016,CONEY ISLAND WEST 16TH - WEST 27TH,Center,44.0,MPN/100 ml
051016JL16,05/10/2016,SCHUYLER HILL CIVIC ASSOCIATION,Left,4.0,MPN/100 ml
050916CP05,05/09/2016,SI YMCA OF GREATER NEW YORK,Right,,Result below detection limit
051716JL19,05/17/2016,LOCUST POINT YACHT CLUB,Left,4.0,MPN/100 ml
062016GR10,06/20/2016,CONEY ISLAND BR. 15TH - 6TH,Center,,Result below detection limit
060616CP11,06/06/2016,CEDAR GROVE,Right,4.0,MPN/100 ml
071017MC01,07/10/2017,GERRITSEN/KIDDIE BEACH,Left,8.0,MPN/100 ml
072616MC13,07/26/2016,CONEY ISLAND WEST 8TH - PIER,Center,8.0,MPN/100 ml
080816JL07,08/08/2016,CEDAR GROVE,Left,4.0,MPN/100 ml
050916GR16,05/09/2016,SEAGATE BEACH - 42ND STREET,Right,,Result below detection limit
090816IM07,09/08/2016,MANHEM BEACH CLUB,Left,,Result below detection limit
080817JA16,08/08/2017,SCHUYLER HILL CIVIC ASSOCIATION,Left,56.0,MPN/100 ml
090517JA01,09/05/2017,CONEY ISLAND WEST 16TH - WEST 27TH,Center,4.0,MPN/100 ml
051617JA05,05/16/2017,WHITE CROSS FISHING CLUB,Center,,Result below detection limit
071816MC10,07/18/2016,CONEY ISLAND BR. 15TH - 6TH,Center,8.0,MPN/100 ml
053017MA11,05/30/2017,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,4.0,MPN/100 ml
050916GR06,05/09/2016,MANHATTAN BEACH,Right,,Result below detection limit
070516JL10,07/05/2016,CEDAR GROVE,Center,16.0,MPN/100 ml
052217MA08,05/22/2017,KINGSBOROUGH COMMUNITY COLLEGE,Center,4.0,MPN/100 ml
090816AO15,09/08/2016,WEST FORDHAM STREET ASSOCIATION,Right,,Result below detection limit
062016GR01,06/20/2016,GERRITSEN/KIDDIE BEACH,Left,,Result below detection limit
071816JL05,07/18/2016,SI YMCA OF GREATER NEW YORK,Right,,Result below detection limit
072016MC01,07/20/2016,ROCKAWAY BEACH 9TH - 13TH,Center,4.0,MPN/100 ml
060617MA10,06/06/2017,MORRIS YACHT AND BEACH CLUB,Left,16.0,MPN/100 ml
042417JL17,04/24/2017,SOUTH BEACH,Right,,Result below detection limit
050917JA18,05/09/2017,SCHUYLER HILL CIVIC ASSOCIATION,Right,8.0,MPN/100 ml
091316AO03,09/13/2016,DOUGLASTON HOMEOWNERS ASSOCIATION,Right,,Result below detection limit
053017JA07,05/30/2017,WOLFE'S POND PARK,Center,20.0,MPN/100 ml
071916AO09,07/19/2016,ORCHARD BEACH,Right,,Result below detection limit
062116JL19,06/21/2016,LOCUST POINT YACHT CLUB,Left,12.0,MPN/100 ml
052416JL13,05/24/2016,MANHEM BEACH CLUB,Left,32.0,MPN/100 ml
090517MA04,09/05/2017,MANHATTAN BEACH,Left,,Result below detection limit
081617MC04,08/16/2017,ROCKAWAY BEACH 59TH - 80TH,Center,8.0,MPN/100 ml
083016JL22,08/30/2016,LOCUST POINT YACHT CLUB,Right,,Result below detection limit
062016CP03,06/20/2016,SI YMCA OF GREATER NEW YORK,Left,,Result below detection limit
062617JA02,06/26/2017,CONEY ISLAND WEST 28TH - WEST 37TH,Center,8.0,MPN/100 ml
080916HL11,08/09/2016,MORRIS YACHT AND BEACH CLUB,Center,4.0,MPN/100 ml
083016AO07,08/30/2016,ORCHARD BEACH,Left,,Result below detection limit
081516MC09,08/15/2016,KINGSBOROUGH COMMUNITY COLLEGE,Right,8.0,MPN/100 ml
071116JL15,07/11/2016,SOUTH BEACH,Left,,Result below detection limit
080316IM02,08/03/2016,CONEY ISLAND BR. 6TH - OCEAN PKWY,Center,,Result below detection limit
091816MC10,09/08/2016,SEAGATE BEACH - 42ND STREET,Left,,Result below detection limit
052316CP13,05/23/2016,MIDLAND BEACH,Center,,Result below detection limit
080316IM10,08/03/2016,CEDAR GROVE,Right,4.0,MPN/100 ml
060616CP03,06/06/2016,SI YMCA OF GREATER NEW YORK,Left,28.0,MPN/100 ml
052416JL20,05/24/2016,LOCUST POINT YACHT CLUB,Center,4.0,MPN/100 ml
061416AO15,06/14/2016,WEST FORDHAM STREET ASSOCIATION,Right,12.0,MPN/100 ml
071916MC15,07/19/2016,MANHEM BEACH CLUB,Right,8.0,MPN/100 ml
050217MA02,05/02/2017,WHITESTONE BOOSTER CIVIC  ASSOCIATION,Center,4.0,MPN/100 ml
062716CP10,06/27/2016,CEDAR GROVE,Center,4.0,MPN/100 ml
060716JL15,06/07/2016,MANHEM BEACH CLUB,Right,12.0,MPN/100 ml
053017JA05,05/30/2017,SI YMCA OF GREATER NEW YORK,Right,4.0,MPN/100 ml
061317JA20,06/13/2017,LOCUST POINT YACHT CLUB,Center,,Result below detection limit
071816MC03,07/18/2016,GERRITSEN/KIDDIE BEACH,Right,4.0,MPN/100 ml
051617JA10,05/16/2017,DANISH AMERICAN BEACH CLUB,Left,8.0,MPN/100 ml
053117JA02,05/31/2017,TRINITY DANISH YOUNG PEOPLE'S SOCIETY,Center,24.0,MPN/100 ml
082217MA13,08/22/2017,MANHEM BEACH CLUB,Left,24.0,MPN/100 ml
071717MC17,07/17/2017,SEAGATE BEACH - 38TH STREET,Left,,Result below detection limit
060517MA18,06/05/2017,SEAGATE BEACH - 38TH STREET,Center,8.0,MPN/100 ml
083017MA07,08/30/2017,ROCKAWAY BEACH 116TH - 126TH,Center,8.0,MPN/100 ml
072517KB12,07/25/2017,WEST FORDHAM STREET ASSOCIATION,Right,12.0,MPN/100 ml
073117KB07,07/31/2017,CEDAR GROVE,Left,,Result below detection limit
071017MC08,07/10/2017,KINGSBOROUGH COMMUNITY COLLEGE,Center,,Result below detection limit
